is_imported_car,model,year,mileage,engine_capacity,fuel_type,engine_power,gearbox,transmission,bluetooth_interface,damaged,body_type,door_count,nr_seats,color,colour_type,radio,no_accident,navigation_system,soundsystem,air_conditioning_type,heated_seat_driver,heated_seat_passenger,power_windows_front,park_distance_control_rear,traction_control,fog_lamps,power_steering,esp,passenger_airbag,side_airbag_driver_and_passenger,new_used,version,generation,urban_consumption,park_distance_control_front,head_airbags_rear,sports_steering_wheel,price_amount
0,seria-5,2022,126013,2993.0,diesel,285.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,ver-m550i-xdrive,gen-g30-2017,5.7,1,0,1,226005.0
0,seria-3,2008,275000,1995.0,petrol,143.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,white,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318i,gen-e90-2005-2012,8.0,0,0,0,17900.0
1,x3,2019,154000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-luxury-line-sport,gen-g01-2017,5.0,1,1,1,119900.0
0,seria-3,2016,216754,1995.0,diesel,116.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,ver-316d,gen-f30-2012,5.0,0,0,0,39899.99
1,x1,2011,284000,1995.0,diesel,143.0,automatic,rear-wheel,0.0,0.0,suv,5.0,5.0,black,pearl,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-sport-line,gen-e84-2009-2015,5.6,0,1,1,35900.0
1,x3,2020,129675,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,suv,5.0,5.0,brown,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-luxury-line-sport,gen-g01-2017,5.0,1,1,1,119900.0
1,seria-3,2023,95000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,1.0,combi,5.0,5.0,grey,metallic,1,0.0,0,0,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-318d-touring-advantage,gen-g20-2019,6.4,1,1,1,68899.0
1,seria-1,2008,291000,1995.0,diesel,177.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,silver,metallic,1,1.0,0,0,air-conditioning,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-120d-dpf-edition-sport,gen-e87-2004-2013,7.5,1,1,0,17900.0
1,x1,2018,39000,1998.0,petrol,231.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,yellow-gold,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive25i-m-sport,gen-f48-2015,10.0,0,1,1,82500.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i,gen-u11-2022,5.2,1,1,0,194850.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i,gen-u11-2022,5.2,1,1,0,194850.0
0,x5,2025,1,2998.0,petrol,381.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,ver-xdrive30d-sport,gen-g05-2018,7.6,0,0,0,410500.0
0,seria-6,2018,196250,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,pearl,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-640d-xdrive-edycja-m-sport,gen-g32-2017,6.0,0,0,1,149900.0
0,x2,2024,1,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,ver-m35i-xdrive,gen-u10-2023,6.2,0,0,0,203200.0
0,x2,2024,1,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,ver-m35i-xdrive,gen-u10-2023,6.2,0,0,0,189990.0
0,x2,2024,1,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,grey,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,ver-m35i-xdrive,gen-u10-2023,6.2,0,0,0,189990.0
0,x2,2024,1,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,red,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,ver-m35i-xdrive,gen-u10-2023,6.2,0,0,0,189990.0
0,x2,2024,1,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,green,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,ver-m35i-xdrive,gen-u10-2023,6.2,0,0,0,189990.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i,gen-u11-2022,5.2,1,1,0,232200.0
0,seria-7,2025,1,2993.0,diesel,299.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,black,metallic,0,1.0,1,1,automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-740d-xdrive,gen-g70-2022,6.3,1,1,1,539900.0
1,seria-7,2017,94000,1998.0,plugin-hybrid,258.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,4.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-740le-xdrive-iperformance,gen-g11-12-2015,7.3,1,1,1,116900.0
1,seria-5,2021,159000,1998.0,petrol,252.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-530i-xdrive-gpf-luxury-line,gen-g30-2017,8.0,1,1,1,151290.0
1,x3,2011,159350,2979.0,petrol,306.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,green,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-35i-xdrive,gen-f25-2010,11.0,0,0,1,45000.0
0,seria-3,2024,1,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,ver-318i-m-sport,gen-g20-2019,5.8,0,0,0,238800.0
0,x5,2024,1,2998.0,petrol,381.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,red,metallic,1,1.0,1,0,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,ver-xdrive30d-sport,gen-g05-2018,9.9,0,0,0,471700.0
0,seria-3,2024,1,1998.0,petrol,184.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,blue,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,ver-320i-xdrive-m-sport,gen-g20-2019,6.5,0,0,0,224200.0
1,seria-5,2006,262000,2497.0,petrol,177.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,blue,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-523i,gen-e60-2003-2010,13.4,0,0,0,29999.0
0,x5,2024,1,2993.0,diesel,265.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,blue,metallic,0,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,7.9,1,1,1,439900.0
0,x7,2019,189000,2993.0,diesel,400.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,7.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m50d-sport,gen-g07-2019,6.3,1,1,1,300000.0
1,x1,2013,209331,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,0,dualzone-automatic-climate-control,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-sport-line,gen-e84-2009-2015,5.0,0,0,1,36800.0
1,seria-4,2016,257000,2993.0,diesel,258.0,automatic,all-wheel-auto,1.0,0.0,sedan,5.0,5.0,white,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-430d-gran-coupe-sport-line,gen-i-f32,6.3,1,1,1,93500.0
0,x3,2022,69952,1998.0,petrol,184.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,grey,pearl,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive20i-sport,gen-g01-2017,8.0,0,0,1,194900.0
1,seria-3,2015,156932,1995.0,diesel,185.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,brown,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d-sport-line,gen-f30-2012,5.1,1,0,0,47600.0
1,3gt,2017,156942,1995.0,diesel,150.0,manual,rear-wheel,0.0,0.0,sedan,5.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d-advantage,gen-f34-2013-2021,5.2,0,0,0,52200.0
0,x3,2024,52430,3000.0,petrol,382.0,automatic,all-wheel-auto,1.0,1.0,suv,5.0,5.0,black,metallic,1,0.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d,gen-g45-2024,10.9,0,1,1,165000.0
0,seria-5,2018,211000,2993.0,diesel,265.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,white,metallic,0,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-530d-m-sport-sport,gen-g30-2017,5.0,1,0,1,103000.0
0,seria-4,2016,139600,1998.0,petrol,252.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,blue,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-420d-gran-coupe-m-sport,gen-i-f32,7.0,1,1,0,72810.0
1,seria-3,2008,260000,2996.0,petrol,218.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-325i-touring,gen-e90-2005-2012,10.2,1,1,0,23900.0
1,x3,2008,278094,1995.0,diesel,150.0,manual,all-wheel-auto,0.0,0.0,suv,5.0,5.0,silver,pearl,1,1.0,0,1,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-2-0d,gen-e83-2003-2010,9.0,0,0,0,27500.0
0,seria-4,2015,137000,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,coupe,2.0,4.0,grey,metallic,1,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-428i-xdrive-m-sport,gen-i-f32,9.0,0,0,1,99000.0
0,x3,2008,253000,1995.0,diesel,177.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,brown-beige,metallic,1,1.0,0,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,ver-2-0d,gen-e83-2003-2010,8.2,1,0,0,25900.0
1,seria-4,2015,133000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,coupe,5.0,5.0,grey,metallic,1,0.0,0,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-420d-xdrive-sport-line,gen-i-f32,5.0,0,1,1,72777.0
1,seria-5,2012,225450,1995.0,diesel,184.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,other,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,5.5,1,1,0,38900.0
0,x4,2016,160000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,white,pearl,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-f26-2014–2018,5.0,1,0,1,109998.9
0,seria-5,2023,18100,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-520d-xdrive-touring-m-sport-edition,gen-g30-2017,5.3,1,1,1,215900.0
0,x2,2024,22900,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,red,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-m35i-xdrive,gen-u10-2023,6.2,1,1,1,159900.0
0,seria-3,2024,15100,1998.0,petrol,156.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-318i-m-sport,gen-g20-2019,6.1,1,1,1,159900.0
0,x7,2023,100,2993.0,diesel,352.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-m60i-xdrive-mhev-sport,gen-g07-2019,6.2,1,1,1,499900.0
0,x1,2021,64300,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-xdrive20d-m-sport,gen-f48-2015,6.0,1,1,1,129900.0
0,x6,2023,32950,2998.0,petrol,381.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-xdrive30d,gen-g06-2019,9.7,1,0,1,439900.0
0,seria-5,2023,26500,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-520d-xdrive-touring-m-sport-edition,gen-g30-2017,5.3,1,1,1,219900.0
0,seria-3,2022,72500,1998.0,petrol,156.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,trizone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-xdrive-m-sport-sport,gen-g20-2019,5.3,1,1,1,122000.0
0,x5,2023,39111,2993.0,diesel,265.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,0,1.0,1,1,automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive30d-sport,gen-g05-2018,7.4,1,1,1,313000.0
0,seria-5,2018,146300,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,brown,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-520d-luxury-line,gen-g30-2017,5.0,1,1,1,139900.0
0,seria-5,2009,215600,1995.0,diesel,177.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-e60-2003-2010,6.0,0,0,0,22800.0
1,x3,2021,25000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-sdrive18d-xline-sport,gen-g01-2017,5.0,1,1,1,145500.0
0,seria-4,2022,58823,2998.0,petrol,374.0,automatic,all-wheel-auto,0.0,0.0,sedan,5.0,5.0,yellow,metallic,0,1.0,0,0,trizone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-420d-xdrive-m-sport,gen-g22,10.0,0,0,0,289999.0
1,seria-3,2019,76000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-320d-touring-xdrive-sport-line,gen-f30-2012,5.3,1,1,1,89900.0
1,x3,2008,293000,1995.0,diesel,177.0,manual,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-edition-lifestyle,gen-e83-2003-2010,8.2,0,1,0,26500.0
1,x6,2010,265000,2993.0,diesel,306.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,4.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-40d-xdrive,gen-e71-2008-2014,8.0,0,0,0,54000.0
1,x1,2013,164711,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,suv,5.0,5.0,white,metallic,1,0.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-sport-line,gen-e84-2009-2015,5.0,1,0,1,41950.0
1,x3,2021,25000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,2.0,black,metallic,1,1.0,1,0,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport-edition,gen-g01-2017,5.0,1,1,1,169900.0
1,x3,2004,278558,2497.0,petrol-lpg,218.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,0,1,air-conditioning,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive25i-edition-exclusive,gen-e83-2003-2010,13.1,0,1,0,25900.0
0,seria-8,2020,99000,4395.0,petrol,530.0,automatic,all-wheel-permanent,1.0,0.0,coupe,4.0,5.0,blue,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m850i-xdrive,gen-g15-2018,9.5,1,1,1,249000.0
0,seria-1,2023,41500,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-118i-m-sport,gen-f40-2019,6.8,1,1,1,109900.0
1,seria-5,2017,148000,1995.0,diesel,190.0,manual,rear-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-touring-sport-line,gen-g30-2017,6.1,1,1,1,73900.0
0,seria-5,2022,43800,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,4-or-more-zone-automatic-climate-control,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ver-m550i-xdrive,gen-g30-2017,6.6,0,0,0,189900.0
0,seria-5,2019,155000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,5.0,1,0,1,129900.0
1,seria-5,2024,30000,1998.0,petrol,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,red,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-520i,gen-g60-2023,6.3,1,1,1,279900.0
0,seria-5,2022,37000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,1,0,4-or-more-zone-automatic-climate-control,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ver-m550i-xdrive,gen-g30-2017,6.6,0,0,0,199900.0
0,seria-5,2023,41000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,1,0,4-or-more-zone-automatic-climate-control,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-xdrive-touring-m-sport-edition,gen-g30-2017,5.3,0,0,0,199900.0
1,x3,2010,270338,1995.0,diesel,177.0,manual,all-wheel-auto,0.0,0.0,suv,5.0,5.0,grey,metallic,1,0.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-2-0i,gen-e83-2003-2010,7.1,1,1,0,29990.0
1,x5,2004,262251,2993.0,diesel,217.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,black,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-3-0-d-edition-exclusive-sport,gen-e53-1999-2006,10.1,0,1,0,28750.0
1,seria-1,2017,62515,1499.0,petrol,136.0,automatic,rear-wheel,0.0,0.0,compact,5.0,5.0,grey,metallic,1,0.0,1,0,automatic-climate-control,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-118i-advantage,gen-f20-2011,5.0,1,0,0,60000.0
0,seria-3,2023,32000,1998.0,petrol,184.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-320d-xdrive-m-sport-sport,gen-g20-2019,6.4,1,1,1,179900.0
0,seria-3,2023,33000,1998.0,petrol,184.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-320d-xdrive-m-sport-sport,gen-g20-2019,6.4,1,1,1,189900.0
1,seria-3,2017,46485,1998.0,petrol,252.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-330i-gpf-xdrive,gen-f30-2012,7.3,0,0,0,109900.0
0,seria-3,2023,35000,1998.0,petrol,184.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-320d-xdrive-m-sport-sport,gen-g20-2019,6.4,1,0,1,179900.0
0,seria-5,2011,294431,2993.0,diesel,245.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,navy-blue,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-520d-touring,gen-f10-2009,8.0,0,0,0,51000.0
1,seria-1,2008,126985,1597.0,petrol,122.0,manual,rear-wheel,0.0,0.0,compact,3.0,4.0,silver,metallic,1,0.0,0,0,automatic-climate-control,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,ver-116i,gen-e87-2004-2013,7.3,0,0,0,20000.0
0,seria-3,2012,266000,1995.0,diesel,183.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,dark-red,metallic,1,0.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,ver-320d,gen-f30-2012,5.8,1,0,0,48900.0
0,x1,2024,16053,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18i-m-sport-sport,gen-u11-2022,5.2,1,1,1,198900.0
